provider_id,fullName,email,phoneNumber,serviceType,expertise,experienceYears,status,kycStatus,rating,totalJobsCompleted,acceptanceRate,cancellationRate,avgResponseSeconds,serviceRadiusKm,priceLevel,languages,availableSlots,createdAt,latitude,longitude,address,distance_km
7294,Rohan Jain,rohan.jain.7294@pequire.com,+91 6391615694,Plumbing,"toilet blockage,tap fitting,geyser repair",15,Offline,Verified,3.9,40,85,7,354,12,budget,"Punjabi,Hindi,Bhojpuri","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2025-05-12T16:08:25.936342,26.42861206155272,80.40476364029278,"Jajmau, Kanpur",7.16
7295,Salman Dwivedi,salman.dwivedi.7295@pequire.com,+91 7232521857,Plumbing,"sink repair,water tank cleaning,geyser repair,tap fitting,shower repair,pipe leak",19,Online,Verified,1.4,164,84,0,2086,9,budget,"Hindi,Bhojpuri,English","11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM",2025-07-14T16:08:25.936342,26.492716918779756,80.30886346095163,"Vishnupuri, Kanpur",4.82
7296,Sunil Khan,sunil.khan.7296@pequire.com,+91 7563567537,Electrical,"wiring,led light",12,Online,Pending,3.7,16,95,28,334,5,standard,"Bhojpuri,English,Punjabi","11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2026-04-16T16:08:25.936342,26.49307513524274,80.30992910373597,"Vishnupuri, Kanpur",4.75
7297,Rahul Saini,rahul.saini.7297@pequire.com,+91 9523695701,Laundry,"bridal wear,steam iron,woolens,dry clean",3,Offline,Verified,4.8,271,61,5,2677,13,budget,"Hindi,Bhojpuri,English","09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2025-09-03T16:08:25.936342,26.452230847596386,80.27621697931023,"Govind Nagar, Kanpur",7.77
7298,Salman Rathore,salman.rathore.7298@pequire.com,+91 7391901699,Electrical,"led light,fan repair,switchboard,wiring",22,Online,Verified,3.9,473,83,11,2974,16,premium,"Hindi,English,Punjabi","03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2025-07-26T16:08:25.937345,26.47913608375974,80.34671479911557,"Civil Lines, Kanpur",0.95
7299,Karan Dwivedi,karan.dwivedi.7299@pequire.com,+91 6089561987,Electrical,"wiring,switchboard,washing machine",8,Online,Verified,3.5,377,82,36,1477,9,standard,"Hindi,Bhojpuri,English","05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM",2025-05-22T16:08:25.937345,26.507096448382505,80.27223385744105,"Kalyanpur, Kanpur",8.79
7300,Pankaj Agarwal,pankaj.agarwal.7300@pequire.com,+91 8916314896,Carpentry,"furniture polish,sofa repair",13,Online,Verified,4.4,52,85,1,1822,17,premium,English,"11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2025-05-30T16:08:25.937345,26.49113338408054,80.26739996422366,"Kalyanpur, Kanpur",8.62
7301,Rahul Dwivedi,rahul.dwivedi.7301@pequire.com,+91 9575489835,Carpentry,"modular kitchen,sofa repair",3,Online,Verified,3.9,1,62,10,1621,25,budget,"Punjabi,Bhojpuri,English","01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM",2026-02-10T16:08:25.937345,26.443911100886307,80.30443935092327,"Govind Nagar, Kanpur",5.58
7302,Deepak Khan,deepak.khan.7302@pequire.com,+91 6075555872,Laundry,"curtain cleaning,woolens,stain removal,steam iron",14,Offline,Verified,4.3,4,77,7,1257,19,budget,"Bhojpuri,English,Punjabi","03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2026-03-29T16:08:25.937345,26.405061789730503,80.30124749131909,"Barra, Kanpur",8.91
7303,Ajay Gupta,ajay.gupta.7303@pequire.com,+91 6432215026,Laundry,"curtain cleaning,bridal wear,stain removal,woolens,steam iron,carpet cleaning",10,Busy,Verified,4.5,0,89,1,1561,9,budget,Hindi,"05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM",2025-07-13T16:08:25.937345,26.49985942991307,80.26245276255256,"Kalyanpur, Kanpur",9.37
7304,Arvind Singh,arvind.singh.7304@pequire.com,+91 7755730061,Laundry,"curtain cleaning,stain removal",3,Busy,Verified,3.7,278,61,23,292,20,standard,Hindi,"11:00 AM - 01:00 PM,09:00 AM - 11:00 AM",2026-04-17T16:08:25.937345,26.417549138990132,80.36906817118327,"Shyam Nagar, Kanpur",6.27
7305,Rajesh Ahmad,rajesh.ahmad.7305@pequire.com,+91 9659376328,Carpentry,"sofa repair,lock fix,door repair,bed repair,modular kitchen,cabinet fix",10,Online,Verified,3.8,128,61,4,2295,16,budget,"Punjabi,English","03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2025-09-06T16:08:25.937345,26.477254499893945,80.30173312211906,"Vishnupuri, Kanpur",4.96
7306,Sameer Pandey,sameer.pandey.7306@pequire.com,+91 8535655738,Laundry,"bridal wear,curtain cleaning,woolens,stain removal,carpet cleaning",3,Busy,Pending,4.6,489,76,6,1709,16,premium,"English,Punjabi","05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM",2025-08-27T16:08:25.937345,26.482317501476164,80.29576606186471,"Vishnupuri, Kanpur",5.64
7307,Sandeep Verma,sandeep.verma.7307@pequire.com,+91 9927752921,Laundry,"steam iron,curtain cleaning,stain removal,woolens",21,Online,Verified,1.3,497,93,8,2709,19,premium,"Bhojpuri,Punjabi","09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2025-11-11T16:08:25.937345,26.422689092393696,80.3323319117244,"Kidwai Nagar, Kanpur",5.75
7308,Shakeel Sharma,shakeel.sharma.7308@pequire.com,+91 6120225626,Plumbing,"geyser repair,tap fitting,water tank cleaning,toilet blockage,pipe leak,shower repair",4,Busy,Verified,3.6,221,93,0,1687,7,premium,"English,Bhojpuri","01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM",2025-10-18T16:08:25.937345,26.421468953549972,80.3949786272351,"Jajmau, Kanpur",7.08
7309,Ankit Sharma,ankit.sharma.7309@pequire.com,+91 6775129820,Carpentry,"lock fix,modular kitchen,furniture polish,cabinet fix",5,Online,Pending,3.6,47,87,26,3041,25,premium,"Hindi,English","05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM",2025-10-05T16:08:25.937345,26.445028218739115,80.37644597606719,"Cantonment, Kanpur",3.88
7310,Ankit Pandey,ankit.pandey.7310@pequire.com,+91 7237826531,Plumbing,"shower repair,tap fitting",12,Offline,Verified,4.7,349,80,3,734,9,budget,"Bhojpuri,Punjabi,English","11:00 AM - 01:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM",2026-03-27T16:08:25.937345,26.489422178807313,80.31717419869811,"Swaroop Nagar, Kanpur",3.92
7311,Shakeel Agarwal,shakeel.agarwal.7311@pequire.com,+91 8296952062,Electrical,"inverter,wiring,washing machine,refrigerator,led light,fan repair",11,Busy,Verified,3.8,466,88,8,3571,18,premium,"Hindi,Bhojpuri,Punjabi","09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2025-08-06T16:08:25.937345,26.453471329230005,80.3627460764823,"Cantonment, Kanpur",2.32
7312,Amit Sharma,amit.sharma.7312@pequire.com,+91 9662844862,Electrical,"inverter,switchboard,washing machine,fan repair,led light",6,Online,Verified,4.4,148,96,7,2002,23,budget,"Bhojpuri,Punjabi","03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM",2025-08-19T16:08:25.937345,26.454378670062436,80.27842028876591,"Govind Nagar, Kanpur",7.49
7313,Sumit Maurya,sumit.maurya.7313@pequire.com,+91 9537963714,Carpentry,"lock fix,window repair,sofa repair,modular kitchen,bed repair",6,Offline,Verified,4.3,1,73,12,2553,11,premium,"Bhojpuri,English,Hindi","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-08-02T16:08:25.937345,26.413841574892032,80.32017012144438,"Naubasta, Kanpur",7.13
7314,Pankaj Sharma,pankaj.sharma.7314@pequire.com,+91 6553339568,Electrical,"refrigerator,inverter,ac repair,wiring,fan repair,switchboard",12,Offline,Verified,3.5,299,70,31,3533,5,budget,"Punjabi,Hindi","05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2025-12-02T16:08:25.937345,26.445270783231596,80.29017940257776,"Govind Nagar, Kanpur",6.74
7315,Irfan Yadav,irfan.yadav.7315@pequire.com,+91 9180577453,Carpentry,"window repair,cabinet fix",25,Online,Verified,2.1,199,95,11,1715,10,premium,Hindi,"05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2025-04-28T16:08:25.937345,26.407559453364982,80.27534835828031,"Barra, Kanpur",10.38
7316,Vishal Mishra,vishal.mishra.7316@pequire.com,+91 6679347457,Electrical,"washing machine,inverter,refrigerator,fan repair",17,Busy,Verified,2.9,491,100,17,2117,9,premium,"Bhojpuri,Punjabi,English","09:00 AM - 11:00 AM,11:00 AM - 01:00 PM",2025-09-04T16:08:25.937345,26.481389346543125,80.27870241000063,"Kakadeo, Kanpur",7.3
7317,Pankaj Verma,pankaj.verma.7317@pequire.com,+91 7697507508,Electrical,"washing machine,switchboard,led light,refrigerator",3,Online,Verified,3.5,381,61,19,667,19,standard,Punjabi,"03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2026-01-29T16:08:25.937345,26.385800993681425,80.32579038682341,"Naubasta, Kanpur",9.87
7318,Imran Sharma,imran.sharma.7318@pequire.com,+91 6414848249,Plumbing,"toilet blockage,tap fitting,sink repair",4,Online,Pending,3.5,330,82,22,1219,17,budget,"Punjabi,Hindi","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2025-08-05T16:08:25.937345,26.46593632778771,80.35732610283152,"Civil Lines, Kanpur",0.88
7319,Arvind Khan,arvind.khan.7319@pequire.com,+91 9181644962,Laundry,"carpet cleaning,stain removal,bridal wear,dry clean,steam iron,woolens",12,Offline,Pending,3.6,406,90,11,2429,22,budget,Bhojpuri,"11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM",2026-01-01T16:08:25.937345,26.503961757361512,80.2593625717692,"Kalyanpur, Kanpur",9.82
7320,Rahul Agarwal,rahul.agarwal.7320@pequire.com,+91 6472004656,Electrical,"ac repair,led light",17,Online,Verified,2.9,436,73,14,1402,5,premium,"Punjabi,Hindi","01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM",2025-10-27T16:08:25.937345,26.421342099917783,80.33045497041124,"Kidwai Nagar, Kanpur",5.96
7321,Vikas Dwivedi,vikas.dwivedi.7321@pequire.com,+91 9790092531,Electrical,"inverter,led light,refrigerator,washing machine,switchboard",11,Online,Verified,4.8,312,80,2,2740,5,premium,"English,Hindi","03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-08-01T16:08:25.937345,26.407032192019617,80.32981007993355,"Kidwai Nagar, Kanpur",7.49
7322,Imran Dwivedi,imran.dwivedi.7322@pequire.com,+91 9789455123,Laundry,"carpet cleaning,stain removal,dry clean",25,Online,Verified,4.8,22,87,10,1281,19,standard,English,"09:00 AM - 11:00 AM,01:00 PM - 03:00 PM",2026-01-22T16:08:25.937345,26.477397220015757,80.34336603776045,"Civil Lines, Kanpur",1.01
7323,Arjun Chauhan,arjun.chauhan.7323@pequire.com,+91 8783613387,Plumbing,"geyser repair,tap fitting,water tank cleaning",15,Online,Verified,4.3,1,76,13,1655,25,standard,Punjabi,"09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2025-08-15T16:08:25.937345,26.451539773624233,80.28950099872287,"Govind Nagar, Kanpur",6.53
7324,Arjun Kapoor,arjun.kapoor.7324@pequire.com,+91 9021743451,Laundry,"steam iron,bridal wear,stain removal",20,Online,Verified,2.1,450,96,33,414,18,budget,"English,Punjabi,Hindi","03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM",2025-06-11T16:08:25.937345,26.474199786136953,80.3411207346402,"Civil Lines, Kanpur",1.04
7325,Suresh Shukla,suresh.shukla.7325@pequire.com,+91 9390584504,Laundry,"bridal wear,stain removal,carpet cleaning,curtain cleaning,dry clean",23,Busy,Verified,4.2,2,60,15,522,5,budget,"English,Punjabi","03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2025-05-17T16:08:25.937345,26.501131235665998,80.24730052863718,"Kalyanpur, Kanpur",10.85
7326,Ravi Maurya,ravi.maurya.7326@pequire.com,+91 7693113756,Plumbing,"toilet blockage,sink repair,shower repair,water tank cleaning,pipe leak",17,Online,Verified,4.6,427,69,15,3524,17,premium,English,"03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2025-08-17T16:08:25.937345,26.455116680230766,80.35522500066286,"Civil Lines, Kanpur",1.88
7327,Rahul Pandey,rahul.pandey.7327@pequire.com,+91 9162370301,Laundry,"curtain cleaning,steam iron",14,Online,Verified,4.6,320,65,12,3171,24,premium,"Bhojpuri,Hindi,English","09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2025-04-22T16:08:25.937345,26.437738781524992,80.36448534756217,"Shyam Nagar, Kanpur",3.99
7328,Amit Sharma,amit.sharma.7328@pequire.com,+91 7277052180,Carpentry,"lock fix,door repair,cabinet fix,window repair",25,Online,Pending,4.4,273,82,7,2587,6,standard,English,"03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2025-08-21T16:08:25.937345,26.397175500098815,80.29866707186729,"Barra, Kanpur",9.79
7329,Karan Mishra,karan.mishra.7329@pequire.com,+91 9456998848,Electrical,"washing machine,switchboard",25,Online,Pending,4.0,206,64,6,127,6,budget,"Punjabi,Bhojpuri,English","11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM",2025-06-21T16:08:25.937345,26.396250210996673,80.27615798927084,"Barra, Kanpur",11.23
7330,Amit Jain,amit.jain.7330@pequire.com,+91 7989261367,Laundry,"steam iron,curtain cleaning,dry clean",24,Online,Verified,4.9,488,92,2,3440,9,premium,Hindi,"05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2026-01-08T16:08:25.937345,26.481176552995723,80.27969694986118,"Kakadeo, Kanpur",7.2
7331,Ankit Sharma,ankit.sharma.7331@pequire.com,+91 9280122062,Carpentry,"lock fix,cabinet fix,modular kitchen,sofa repair,furniture polish",8,Online,Verified,4.8,344,63,8,190,25,standard,"Hindi,Punjabi","05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2025-08-27T16:08:25.937345,26.47226980056509,80.34235563278433,"Civil Lines, Kanpur",0.88
7332,Arjun Verma,arjun.verma.7332@pequire.com,+91 9692286501,Carpentry,"door repair,sofa repair,lock fix,cabinet fix,modular kitchen,bed repair",18,Online,Verified,4.7,162,98,1,1239,12,premium,English,"03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM",2025-12-05T16:08:25.937345,26.42090049000795,80.38853120642511,"Jajmau, Kanpur",6.75
7333,Pradeep Chauhan,pradeep.chauhan.7333@pequire.com,+91 9933472089,Carpentry,"modular kitchen,window repair,bed repair,door repair",22,Online,Verified,4.9,136,95,3,3380,5,budget,"English,Bhojpuri,Hindi","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2025-06-22T16:08:25.937345,26.480147012358987,80.30533639623123,"Swaroop Nagar, Kanpur",4.66
7334,Deepak Ahmad,deepak.ahmad.7334@pequire.com,+91 7215125131,Carpentry,"modular kitchen,sofa repair,bed repair,window repair",6,Online,Verified,3.9,320,71,30,294,6,budget,"Bhojpuri,Punjabi","01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM",2025-06-11T16:08:25.937345,26.476116950933235,80.3186516121998,"Swaroop Nagar, Kanpur",3.28
7335,Ravi Khan,ravi.khan.7335@pequire.com,+91 6391568209,Plumbing,"sink repair,toilet blockage,pipe leak",9,Busy,Verified,3.7,108,79,10,2491,16,budget,"Hindi,English","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-10-14T16:08:25.938346,26.509557266977616,80.26279293619571,"Kalyanpur, Kanpur",9.76
7336,Sandeep Maurya,sandeep.maurya.7336@pequire.com,+91 7296646010,Carpentry,"window repair,cabinet fix",19,Online,Verified,3.6,75,94,10,2167,10,standard,English,"05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2025-05-31T16:08:25.938346,26.456348487104453,80.35229656494624,"Civil Lines, Kanpur",1.7
7337,Deepak Mishra,deepak.mishra.7337@pequire.com,+91 9452010853,Plumbing,"sink repair,pipe leak,tap fitting,water tank cleaning,shower repair,geyser repair",4,Busy,Verified,4.8,165,98,4,2833,11,standard,Punjabi,"01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2026-01-22T16:08:25.938346,26.403787386691906,80.28627718334924,"Barra, Kanpur",9.93
7338,Jitendra Maurya,jitendra.maurya.7338@pequire.com,+91 7417502582,Plumbing,"pipe leak,sink repair",10,Online,Verified,4.9,12,74,2,807,25,standard,"Hindi,Bhojpuri","09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2025-07-04T16:08:25.938346,26.50620783119521,80.24514476289409,"Kalyanpur, Kanpur",11.23
7339,Ankit Dwivedi,ankit.dwivedi.7339@pequire.com,+91 8383311727,Carpentry,"window repair,sofa repair,cabinet fix,modular kitchen",11,Online,Verified,3.8,367,73,24,847,19,standard,"Bhojpuri,Punjabi,Hindi","05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2025-05-27T16:08:25.938346,26.490286056533893,80.31067342897809,"Swaroop Nagar, Kanpur",4.54
7340,Rohan Khan,rohan.khan.7340@pequire.com,+91 6498432692,Laundry,"steam iron,curtain cleaning,carpet cleaning",8,Online,Verified,4.4,26,93,3,2273,25,standard,Bhojpuri,"05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2025-06-22T16:08:25.938346,26.44665886389389,80.38073278874165,"Cantonment, Kanpur",4.04
7341,Pradeep Tiwari,pradeep.tiwari.7341@pequire.com,+91 9575289226,Plumbing,"tap fitting,pipe leak,shower repair,water tank cleaning,sink repair",19,Online,Verified,5.0,468,77,4,3167,19,budget,Bhojpuri,"11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2026-01-11T16:08:25.938346,26.484775421153316,80.28817306268074,"Kakadeo, Kanpur",6.44
7342,Amit Maurya,amit.maurya.7342@pequire.com,+91 8712573496,Electrical,"washing machine,ac repair,led light,wiring,switchboard",6,Online,Verified,4.0,376,83,5,3044,9,budget,"Bhojpuri,Hindi,Punjabi","09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2026-02-01T16:08:25.938346,26.417933367496932,80.3946953526903,"Jajmau, Kanpur",7.37
7343,Suresh Singh,suresh.singh.7343@pequire.com,+91 9290311879,Carpentry,"bed repair,cabinet fix,lock fix,modular kitchen",14,Offline,Verified,4.8,315,99,7,31,11,standard,Bhojpuri,"03:00 PM - 05:00 PM,11:00 AM - 01:00 PM",2026-03-08T16:08:25.938346,26.59737011013682,80.26897918656181,"Bithoor, Kanpur",16.2
7344,Imran Sharma,imran.sharma.7344@pequire.com,+91 6222140169,Laundry,"carpet cleaning,stain removal,curtain cleaning",4,Offline,Verified,4.6,0,87,13,3344,11,budget,"English,Punjabi","03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2025-12-07T16:08:25.938346,26.390606421411785,80.32118980380244,"Naubasta, Kanpur",9.49
7345,Arvind Yadav,arvind.yadav.7345@pequire.com,+91 7987159224,Laundry,"steam iron,bridal wear",15,Online,Verified,3.5,473,84,33,919,25,budget,"Hindi,English,Punjabi","03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2025-10-03T16:08:25.938346,26.431141329441115,80.31819770982804,"Kidwai Nagar, Kanpur",5.57
7346,Jitendra Khan,jitendra.khan.7346@pequire.com,+91 7775178798,Laundry,"woolens,stain removal,dry clean,carpet cleaning,steam iron",22,Online,Verified,4.2,458,89,8,3330,16,budget,"Bhojpuri,English","11:00 AM - 01:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM",2025-07-17T16:08:25.938346,26.42513159957366,80.41470916946007,"Jajmau, Kanpur",8.17
7347,Deepak Jain,deepak.jain.7347@pequire.com,+91 9590528388,Laundry,"woolens,stain removal,carpet cleaning",14,Online,Verified,4.8,19,80,11,912,9,premium,"Bhojpuri,Punjabi,Hindi","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2026-03-11T16:08:25.938346,26.449142764907325,80.30210554360424,"Govind Nagar, Kanpur",5.49
7348,Deepak Mishra,deepak.mishra.7348@pequire.com,+91 7193513983,Laundry,"woolens,steam iron,stain removal,curtain cleaning",25,Offline,Verified,3.6,408,79,26,469,18,budget,"English,Hindi","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM",2026-01-13T16:08:25.938346,26.448591015061314,80.30168197564913,"Govind Nagar, Kanpur",5.55
7349,Jitendra Mishra,jitendra.mishra.7349@pequire.com,+91 7791178684,Electrical,"led light,inverter,wiring,ac repair",3,Busy,Verified,4.4,182,96,15,475,13,standard,Punjabi,"05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2025-10-12T16:08:25.938346,26.401392679133256,80.27973402835035,"Barra, Kanpur",10.56
7350,Imran Pandey,imran.pandey.7350@pequire.com,+91 6241235444,Laundry,"curtain cleaning,dry clean",23,Busy,Verified,1.5,392,60,30,1398,24,premium,Punjabi,"01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM",2025-07-07T16:08:25.938346,26.45705846621079,80.33934093402178,"Civil Lines, Kanpur",2.0
7351,Rahul Agarwal,rahul.agarwal.7351@pequire.com,+91 7212921669,Carpentry,"cabinet fix,furniture polish,modular kitchen",4,Busy,Verified,4.1,302,93,0,79,17,budget,"English,Punjabi","05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2025-09-12T16:08:25.938346,26.47587561758937,80.27713944161043,"Kakadeo, Kanpur",7.39
7352,Vishal Shukla,vishal.shukla.7352@pequire.com,+91 6027032139,Plumbing,"water tank cleaning,shower repair,toilet blockage,tap fitting",22,Online,Verified,3.8,487,84,4,2345,25,premium,"English,Bhojpuri","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2026-02-09T16:08:25.938346,26.46274366082123,80.35336580563597,"Civil Lines, Kanpur",1.01
7353,Manish Jain,manish.jain.7353@pequire.com,+91 7081733089,Electrical,"ac repair,led light",6,Online,Verified,4.8,395,80,13,627,18,premium,"Punjabi,English,Bhojpuri","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2025-09-09T16:08:25.938346,26.488505088988624,80.33074047060116,"Swaroop Nagar, Kanpur",2.77
7354,Deepak Rathore,deepak.rathore.7354@pequire.com,+91 8272618431,Laundry,"bridal wear,steam iron,woolens",19,Online,Verified,4.0,429,71,26,2528,25,budget,"Bhojpuri,Hindi","03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2026-01-09T16:08:25.938346,26.470442135691766,80.3062881343459,"Swaroop Nagar, Kanpur",4.47
7355,Shakeel Sharma,shakeel.sharma.7355@pequire.com,+91 7872761483,Plumbing,"water tank cleaning,tap fitting,geyser repair",19,Busy,Verified,3.8,24,86,9,1352,15,budget,"Hindi,Bhojpuri","05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2025-09-24T16:08:25.938346,26.401526946259203,80.34293651791089,"Naubasta, Kanpur",7.84
7356,Deepak Mishra,deepak.mishra.7356@pequire.com,+91 8127127973,Electrical,"inverter,fan repair,wiring,switchboard,washing machine",19,Online,Verified,4.5,281,67,1,794,20,premium,"Punjabi,English,Bhojpuri","03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM",2025-12-04T16:08:25.938346,26.463331551173663,80.36097209115266,"Civil Lines, Kanpur",1.34
